task,target_openout,resource_budget,method,n_seeds,semantic_goodput_mean,semantic_goodput_std,semantic_goodput_ci95,accepted_open_outage_mean,accepted_open_outage_std,accepted_open_outage_ci95,coverage_mean,coverage_std,coverage_ci95,accepted_known_accuracy_mean,accepted_known_accuracy_std,accepted_known_accuracy_ci95,accepted_mean,accepted_std,accepted_ci95,resource_per_sample_mean,resource_per_sample_std,resource_per_sample_ci95,goodput_per_resource_mean,goodput_per_resource_std,goodput_per_resource_ci95,latency_per_sample_mean,latency_per_sample_std,latency_per_sample_ci95,goodput_per_latency_mean,goodput_per_latency_std,goodput_per_latency_ci95,retransmission_rate_mean,retransmission_rate_std,retransmission_rate_ci95,refine_rate_mean,refine_rate_std,refine_rate_ci95,reject_rate_mean,reject_rate_std,reject_rate_ci95,accuracy_mean,accuracy_std,accuracy_ci95,auroc_mean,auroc_std,auroc_ci95,fpr95_mean,fpr95_std,fpr95_ci95
full-open-extreme,0.05,0.45,ensemble_detector,5,0.0806640625,0.0037569109495451847,0.0032930776412897554,0.02334559777726749,0.014493441767508112,0.012704061839872473,0.0826171875,0.004290211452439218,0.0037605361426368616,0.9766544022227326,0.01449344176750812,0.01270406183987248,84.6,4.39317652729776,3.8507890100601463,0.19087890624999998,0.004719232597683137,0.004136589756900544,0.4224233023835387,0.010059369967374637,0.008817426542684855,0.26609375,0.0034321691619513804,0.0030084289141094943,0.3030410747159165,0.010429349953182423,0.009141728298928457,0.0,0.0,0.0,0.0,0.0,0.0,0.9173828125,0.004290211452439218,0.0037605361426368616,0.9791015625,0.0031341419015392994,0.002747196502445152,0.9988407352117932,0.0012015785535161223,0.001053230039779424,0.0,0.0,0.0
full-open-extreme,0.05,0.45,fixed_refine_all,5,0.0560546875,0.0052860814854392025,0.004633454714129687,0.009523809523809523,0.014197256999998664,0.012444444444444442,0.056640625,0.005859375,0.005135968635819829,0.9904761904761905,0.01419725699999867,0.012444444444444449,58.0,6.0,5.259231883079505,0.1849609375,0.008789062500000012,0.007703952953729755,0.30251166902287524,0.014935010151413844,0.013091113593738626,0.2453125,0.004687500000000007,0.004108774908655869,0.2282394918321457,0.01745656147964766,0.015301350783783418,0.0,0.0,0.0,0.0,0.0,0.0,0.943359375,0.005859375,0.005135968635819829,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
full-open-extreme,0.05,0.45,witt_context_style,5,0.0560546875,0.0052860814854392025,0.004633454714129687,0.009523809523809523,0.014197256999998664,0.012444444444444442,0.056640625,0.005859375,0.005135968635819829,0.9904761904761905,0.01419725699999867,0.012444444444444449,58.0,6.0,5.259231883079505,0.1736328125,0.007617187500000007,0.0066767592265657835,0.32225221811872495,0.01704271720266545,0.014938600281094281,0.2453125,0.004687500000000007,0.004108774908655869,0.2282394918321457,0.01745656147964766,0.015301350783783418,0.0,0.0,0.0,0.0,0.0,0.0,0.943359375,0.005859375,0.005135968635819829,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
full-open-extreme,0.05,0.45,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9072265625,0.010472466108167586,0.009179521275090752,0.9111485270180184,0.020085436060592925,0.017605660952570854,0.39190736853658203,0.09990690920535487,0.0875722670387886
full-open-extreme,0.05,0.6,opensemcom_progressive,5,0.087890625,0.0009765625,0.0008559947726366382,0.048124510158557905,0.02358940784402177,0.020677027639374176,0.0923828125,0.002638526579317636,0.002312770518383336,0.951875489841442,0.023589407844021772,0.02067702763937418,94.6,2.701851217221259,2.368277010824536,0.18314453125,0.0023746739213858694,0.0020814934665449995,0.47993185632984375,0.005511901558507516,0.004831394735483057,0.27390624999999996,0.002110821263454103,0.0018502164147066638,0.32088154517535117,0.002999745871187604,0.0026293931878143256,0.0,0.0,0.0,0.0,0.0,0.0,0.9076171875,0.002638526579317636,0.002312770518383336,0.2603515625,0.3818132086425839,0.3346740333789941,0.9988096719979078,0.0009016819266521274,0.0007903590561742373,0.0,0.0,0.0
full-open-extreme,0.05,0.6,opensemcom_receiver_only,5,0.082421875,0.0016341016143243663,0.0014323532183743994,0.025219114109156095,0.016877827284879833,0.014794067895624869,0.0845703125,0.00202504310091091,0.0017750285401534744,0.9747808858908439,0.016877827284879847,0.01479406789562488,86.6,2.073644135332772,1.8176292251171577,0.19302734375000002,0.002227547411002001,0.0019525313941688215,0.42698656341080854,0.006082064503875589,0.005331164592288104,0.26765625000000004,0.0016200344807287257,0.0014200228321227773,0.3079275626956078,0.0049519738904133,0.0043405964947731464,0.0,0.0,0.0,0.0,0.0,0.0,0.9154296875,0.00202504310091091,0.0017750285401534744,0.089453125,0.0005348853100636387,0.00046884764607959265,0.9988001801665252,0.0009017036727571561,0.0007903781174757207,0.0,0.0,0.0
full-open-extreme,0.05,0.6,dino_detector,5,0.0818359375,0.0029620607203326367,0.002596360696665141,0.07169818236755357,0.03484638810380007,0.030544205887611288,0.08828125,0.005240784322265132,0.00459375,0.9283018176324465,0.0348463881038001,0.030544205887611312,90.4,5.366563145999495,4.704,0.179453125,0.004716705890038619,0.004134375,0.4560084307097549,0.010297291503191341,0.009025973963824596,0.270625,0.004192627457812107,0.003675000000000001,0.30234766156532467,0.007807330197613838,0.006843426649503351,0.0,0.0,0.0,0.0,0.0,0.0,0.91171875,0.005240784322265132,0.00459375,0.9572265625,0.009427748739177476,0.008263786125790798,0.9946464903121388,0.00533623143575954,0.004677413083739616,0.00654562828475872,0.005975512746528183,0.005237767859048167
full-open-extreme,0.05,0.6,opensemcom_no_channel,5,0.0818359375,0.00043673202685542766,0.00038281249999999996,0.027535175329882627,0.0172781687908992,0.015144982697721056,0.0841796875,0.0018784554747725923,0.0016465388206448777,0.9724648246701175,0.01727816879089918,0.015144982697721037,86.2,1.9235384061671346,1.6860557523403548,0.19259765624999997,0.0020663010222498526,0.0018111927027093663,0.42492737999930885,0.002599143622664844,0.002278249834836952,0.26734375,0.0015027643798180604,0.0013172310565158904,0.3061084395196971,0.0006320170074416475,0.0005539873326976015,0.0,0.0,0.0,0.0,0.0,0.0,0.9158203125,0.0018784554747725923,0.0016465388206448777,0.0896484375,0.00043673202685542766,0.00038281249999999996,0.9986950789700348,0.0007874518392129022,0.0006902319698630152,0.0,0.0,0.0
full-open-extreme,0.05,0.6,fixed_refine_all,5,0.080859375,0.0039907845198637795,0.003498076864227954,0.023220186359721246,0.018173680114395258,0.015929932981752586,0.0828125,0.004549146366739107,0.003987502602124934,0.9767798136402787,0.018173680114395255,0.015929932981752583,84.8,4.658325879540846,4.083202664575932,0.22421875,0.006823719550108667,0.005981253903187406,0.36048473498409656,0.008342849555532746,0.007312830063032249,0.26625,0.003639317093391294,0.0031900020816999545,0.3035877066459523,0.011190880498226918,0.009809239252667945,0.0,0.0,0.0,0.0,0.0,0.0,0.9171875,0.004549146366739107,0.003987502602124934,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
full-open-extreme,0.05,0.6,witt_context_style,5,0.080859375,0.0039907845198637795,0.003498076864227954,0.023220186359721246,0.018173680114395258,0.015929932981752586,0.0828125,0.004549146366739107,0.003987502602124934,0.9767798136402787,0.018173680114395255,0.015929932981752583,84.8,4.658325879540846,4.083202664575932,0.20765624999999996,0.005913890276760839,0.005183753382762414,0.38922922127740023,0.009557573207974809,0.008377582290041263,0.26625,0.003639317093391294,0.0031900020816999545,0.3035877066459523,0.011190880498226918,0.009809239252667945,0.0,0.0,0.0,0.0,0.0,0.0,0.9171875,0.004549146366739107,0.003987502602124934,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
full-open-extreme,0.05,0.6,ensemble_detector,5,0.0806640625,0.0037569109495451847,0.0032930776412897554,0.02334559777726749,0.014493441767508112,0.012704061839872473,0.0826171875,0.004290211452439218,0.0037605361426368616,0.9766544022227326,0.01449344176750812,0.01270406183987248,84.6,4.39317652729776,3.8507890100601463,0.19087890624999998,0.004719232597683137,0.004136589756900544,0.4224233023835387,0.010059369967374637,0.008817426542684855,0.26609375,0.0034321691619513804,0.0030084289141094943,0.3030410747159165,0.010429349953182423,0.009141728298928457,0.0,0.0,0.0,0.0,0.0,0.0,0.9173828125,0.004290211452439218,0.0037605361426368616,0.9791015625,0.0031341419015392994,0.002747196502445152,0.9988407352117932,0.0012015785535161223,0.001053230039779424,0.0,0.0,0.0
full-open-extreme,0.05,0.6,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9072265625,0.010472466108167586,0.009179521275090752,0.9111485270180184,0.020085436060592925,0.017605660952570854,0.39190736853658203,0.09990690920535487,0.0875722670387886
full-open-extreme,0.05,0.8,opensemcom_progressive,5,0.087890625,0.0009765625,0.0008559947726366382,0.048124510158557905,0.02358940784402177,0.020677027639374176,0.0923828125,0.002638526579317636,0.002312770518383336,0.951875489841442,0.023589407844021772,0.02067702763937418,94.6,2.701851217221259,2.368277010824536,0.18314453125,0.0023746739213858694,0.0020814934665449995,0.47993185632984375,0.005511901558507516,0.004831394735483057,0.27390624999999996,0.002110821263454103,0.0018502164147066638,0.32088154517535117,0.002999745871187604,0.0026293931878143256,0.0,0.0,0.0,0.0,0.0,0.0,0.9076171875,0.002638526579317636,0.002312770518383336,0.2603515625,0.3818132086425839,0.3346740333789941,0.9988096719979078,0.0009016819266521274,0.0007903590561742373,0.0,0.0,0.0
full-open-extreme,0.05,0.8,opensemcom_receiver_only,5,0.082421875,0.0016341016143243663,0.0014323532183743994,0.025219114109156095,0.016877827284879833,0.014794067895624869,0.0845703125,0.00202504310091091,0.0017750285401534744,0.9747808858908439,0.016877827284879847,0.01479406789562488,86.6,2.073644135332772,1.8176292251171577,0.19302734375000002,0.002227547411002001,0.0019525313941688215,0.42698656341080854,0.006082064503875589,0.005331164592288104,0.26765625000000004,0.0016200344807287257,0.0014200228321227773,0.3079275626956078,0.0049519738904133,0.0043405964947731464,0.0,0.0,0.0,0.0,0.0,0.0,0.9154296875,0.00202504310091091,0.0017750285401534744,0.089453125,0.0005348853100636387,0.00046884764607959265,0.9988001801665252,0.0009017036727571561,0.0007903781174757207,0.0,0.0,0.0
full-open-extreme,0.05,0.8,dino_detector,5,0.0818359375,0.0029620607203326367,0.002596360696665141,0.07169818236755357,0.03484638810380007,0.030544205887611288,0.08828125,0.005240784322265132,0.00459375,0.9283018176324465,0.0348463881038001,0.030544205887611312,90.4,5.366563145999495,4.704,0.179453125,0.004716705890038619,0.004134375,0.4560084307097549,0.010297291503191341,0.009025973963824596,0.270625,0.004192627457812107,0.003675000000000001,0.30234766156532467,0.007807330197613838,0.006843426649503351,0.0,0.0,0.0,0.0,0.0,0.0,0.91171875,0.005240784322265132,0.00459375,0.9572265625,0.009427748739177476,0.008263786125790798,0.9946464903121388,0.00533623143575954,0.004677413083739616,0.00654562828475872,0.005975512746528183,0.005237767859048167
full-open-extreme,0.05,0.8,opensemcom_no_channel,5,0.0818359375,0.00043673202685542766,0.00038281249999999996,0.027535175329882627,0.0172781687908992,0.015144982697721056,0.0841796875,0.0018784554747725923,0.0016465388206448777,0.9724648246701175,0.01727816879089918,0.015144982697721037,86.2,1.9235384061671346,1.6860557523403548,0.19259765624999997,0.0020663010222498526,0.0018111927027093663,0.42492737999930885,0.002599143622664844,0.002278249834836952,0.26734375,0.0015027643798180604,0.0013172310565158904,0.3061084395196971,0.0006320170074416475,0.0005539873326976015,0.0,0.0,0.0,0.0,0.0,0.0,0.9158203125,0.0018784554747725923,0.0016465388206448777,0.0896484375,0.00043673202685542766,0.00038281249999999996,0.9986950789700348,0.0007874518392129022,0.0006902319698630152,0.0,0.0,0.0
full-open-extreme,0.05,0.8,fixed_refine_all,5,0.080859375,0.0039907845198637795,0.003498076864227954,0.023220186359721246,0.018173680114395258,0.015929932981752586,0.0828125,0.004549146366739107,0.003987502602124934,0.9767798136402787,0.018173680114395255,0.015929932981752583,84.8,4.658325879540846,4.083202664575932,0.22421875,0.006823719550108667,0.005981253903187406,0.36048473498409656,0.008342849555532746,0.007312830063032249,0.26625,0.003639317093391294,0.0031900020816999545,0.3035877066459523,0.011190880498226918,0.009809239252667945,0.0,0.0,0.0,0.0,0.0,0.0,0.9171875,0.004549146366739107,0.003987502602124934,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
full-open-extreme,0.05,0.8,witt_context_style,5,0.080859375,0.0039907845198637795,0.003498076864227954,0.023220186359721246,0.018173680114395258,0.015929932981752586,0.0828125,0.004549146366739107,0.003987502602124934,0.9767798136402787,0.018173680114395255,0.015929932981752583,84.8,4.658325879540846,4.083202664575932,0.20765624999999996,0.005913890276760839,0.005183753382762414,0.38922922127740023,0.009557573207974809,0.008377582290041263,0.26625,0.003639317093391294,0.0031900020816999545,0.3035877066459523,0.011190880498226918,0.009809239252667945,0.0,0.0,0.0,0.0,0.0,0.0,0.9171875,0.004549146366739107,0.003987502602124934,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
full-open-extreme,0.05,0.8,ensemble_detector,5,0.0806640625,0.0037569109495451847,0.0032930776412897554,0.02334559777726749,0.014493441767508112,0.012704061839872473,0.0826171875,0.004290211452439218,0.0037605361426368616,0.9766544022227326,0.01449344176750812,0.01270406183987248,84.6,4.39317652729776,3.8507890100601463,0.19087890624999998,0.004719232597683137,0.004136589756900544,0.4224233023835387,0.010059369967374637,0.008817426542684855,0.26609375,0.0034321691619513804,0.0030084289141094943,0.3030410747159165,0.010429349953182423,0.009141728298928457,0.0,0.0,0.0,0.0,0.0,0.0,0.9173828125,0.004290211452439218,0.0037605361426368616,0.9791015625,0.0031341419015392994,0.002747196502445152,0.9988407352117932,0.0012015785535161223,0.001053230039779424,0.0,0.0,0.0
full-open-extreme,0.05,0.8,deepjscc_pca,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9072265625,0.010472466108167586,0.009179521275090752,0.9111485270180184,0.020085436060592925,0.017605660952570854,0.39190736853658203,0.09990690920535487,0.0875722670387886
full-open-extreme,0.05,1.0,opensemcom_progressive,5,0.087890625,0.0009765625,0.0008559947726366382,0.048124510158557905,0.02358940784402177,0.020677027639374176,0.0923828125,0.002638526579317636,0.002312770518383336,0.951875489841442,0.023589407844021772,0.02067702763937418,94.6,2.701851217221259,2.368277010824536,0.18314453125,0.0023746739213858694,0.0020814934665449995,0.47993185632984375,0.005511901558507516,0.004831394735483057,0.27390624999999996,0.002110821263454103,0.0018502164147066638,0.32088154517535117,0.002999745871187604,0.0026293931878143256,0.0,0.0,0.0,0.0,0.0,0.0,0.9076171875,0.002638526579317636,0.002312770518383336,0.2603515625,0.3818132086425839,0.3346740333789941,0.9988096719979078,0.0009016819266521274,0.0007903590561742373,0.0,0.0,0.0
full-open-extreme,0.05,1.0,opensemcom_receiver_only,5,0.082421875,0.0016341016143243663,0.0014323532183743994,0.025219114109156095,0.016877827284879833,0.014794067895624869,0.0845703125,0.00202504310091091,0.0017750285401534744,0.9747808858908439,0.016877827284879847,0.01479406789562488,86.6,2.073644135332772,1.8176292251171577,0.19302734375000002,0.002227547411002001,0.0019525313941688215,0.42698656341080854,0.006082064503875589,0.005331164592288104,0.26765625000000004,0.0016200344807287257,0.0014200228321227773,0.3079275626956078,0.0049519738904133,0.0043405964947731464,0.0,0.0,0.0,0.0,0.0,0.0,0.9154296875,0.00202504310091091,0.0017750285401534744,0.089453125,0.0005348853100636387,0.00046884764607959265,0.9988001801665252,0.0009017036727571561,0.0007903781174757207,0.0,0.0,0.0
full-open-extreme,0.05,1.0,dino_detector,5,0.0818359375,0.0029620607203326367,0.002596360696665141,0.07169818236755357,0.03484638810380007,0.030544205887611288,0.08828125,0.005240784322265132,0.00459375,0.9283018176324465,0.0348463881038001,0.030544205887611312,90.4,5.366563145999495,4.704,0.179453125,0.004716705890038619,0.004134375,0.4560084307097549,0.010297291503191341,0.009025973963824596,0.270625,0.004192627457812107,0.003675000000000001,0.30234766156532467,0.007807330197613838,0.006843426649503351,0.0,0.0,0.0,0.0,0.0,0.0,0.91171875,0.005240784322265132,0.00459375,0.9572265625,0.009427748739177476,0.008263786125790798,0.9946464903121388,0.00533623143575954,0.004677413083739616,0.00654562828475872,0.005975512746528183,0.005237767859048167
full-open-extreme,0.05,1.0,opensemcom_no_channel,5,0.0818359375,0.00043673202685542766,0.00038281249999999996,0.027535175329882627,0.0172781687908992,0.015144982697721056,0.0841796875,0.0018784554747725923,0.0016465388206448777,0.9724648246701175,0.01727816879089918,0.015144982697721037,86.2,1.9235384061671346,1.6860557523403548,0.19259765624999997,0.0020663010222498526,0.0018111927027093663,0.42492737999930885,0.002599143622664844,0.002278249834836952,0.26734375,0.0015027643798180604,0.0013172310565158904,0.3061084395196971,0.0006320170074416475,0.0005539873326976015,0.0,0.0,0.0,0.0,0.0,0.0,0.9158203125,0.0018784554747725923,0.0016465388206448777,0.0896484375,0.00043673202685542766,0.00038281249999999996,0.9986950789700348,0.0007874518392129022,0.0006902319698630152,0.0,0.0,0.0
full-open-extreme,0.05,1.0,fixed_refine_all,5,0.080859375,0.0039907845198637795,0.003498076864227954,0.023220186359721246,0.018173680114395258,0.015929932981752586,0.0828125,0.004549146366739107,0.003987502602124934,0.9767798136402787,0.018173680114395255,0.015929932981752583,84.8,4.658325879540846,4.083202664575932,0.22421875,0.006823719550108667,0.005981253903187406,0.36048473498409656,0.008342849555532746,0.007312830063032249,0.26625,0.003639317093391294,0.0031900020816999545,0.3035877066459523,0.011190880498226918,0.009809239252667945,0.0,0.0,0.0,0.0,0.0,0.0,0.9171875,0.004549146366739107,0.003987502602124934,0.9779296875,0.0032827609988225802,0.002877466884922939,0.9989637331089776,0.001093789556212662,0.0009587488179021691,0.0,0.0,0.0
